Country Name,"Country Code","Series Name","Series Code","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]","2024 [YR2024]","2025 [YR2025]"
Chile,"CHL","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","1233.24724652973","7223.60868130535","8003.20072982907","10872.7358797992","12744.8656274573","12724.956304718","11563.2682310819","12299.9658931976","11912.6095617298",".."
Chile,"CHL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","15.9005028734256","16.5009633130641","17.2066645597348","17.8649532986793","19.4305872645094","22.0140443723879","22.7901897178525","22.9954165646133","23.731405742065",".."
Chile,"CHL","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","8.8","8.42","8","7.59","8.92","8.98","5.5","..","..",".."
Chile,"CHL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","83.5585860244169","82.3274869338464","84.90000153","85.01760101","87.45929718","90.23280334","92.31819916","94.45742345","95.590243",".."
Chile,"CHL","School enrollment, tertiary (% gross)","SE.TER.ENRR","88.8458862304688","89.921989440918","91.1974792480469","92.0659713745117","89.1124877929688","96.2227935791016","99.3372802734375","104.734062194824","110.176902770996",".."
Chile,"CHL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","0.37103","0.35679","0.36916","0.34243","0.33525","0.36063","0.39205","..","..",".."
Chile,"CHL","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","8.42437955941115","7.1060964752424","6.91141099413123","7.63288202076965","15.9750583433893","12.4417748590856","6.93672684116693","10.7195633423709","8.31650307450688",".."
Chile,"CHL","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","59992.1478164205","59228.2679865208","60250.5717770307","59490.6161227729","64093.5695077388","68026.3944331136","65161.2748054022","63928.4562533417","63924.4289658656",".."
China,"CHN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","6.77555562837017","6.8912663621211","6.75671800166833","6.06850235053705","2.34018843078414","8.57008513166322","3.1341888719577","5.41484330099675","4.9773565917572",".."
China,"CHN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2.00000182191943","1.59313600071435","2.07479039965576","2.89923416358226","2.41942189457782","0.981015135544881","1.9735755573905","0.23483682889305","0.218128938439177",".."
China,"CHN","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","41.0805800894123","41.4184897995936","42.3803760237203","42.2503490502374","41.8494114609444","41.3521203793076","41.2329317275585","40.4544347218594","39.8697027685165",".."
China,"CHN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","1.52539470315394","1.32468971748482","1.66361992284408","1.28549226847992","1.68770756292082","1.8903454142588","1.03841365474349","0.280991103634816","0.0989988051182737",".."
China,"CHN","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","153.192761827313","152.089747458443","154.991560224764","162.207566232758","179.104100221958","173.554518720488","181.785162429715","189.606708989308","194.165996844811",".."
China,"CHN","Real interest rate (%)","FR.INR.RINR","2.83073632160298","0.19585733630837","0.852537111572747","2.99509285161556","3.79985989492251","-0.118557234530241","2.36988583421333","4.88038486696444","5.09321925687914",".."
China,"CHN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","63.9029590501553","69.4813653656583","44.7058557619521","58.8558640185154","81.8646786726428","79.3192238397069","62.6166578891979","59.8556765846528","62.7181039133864",".."
China,"CHN","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","159.698152645489","137.373869513271","92.3866174331064","125.338015855542","210.607270103945","221.737510118324","177.228885403939","163.18790877354","186.054420557923",".."
China,"CHN","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","47.5965383811672","207.64925172699","443.51278907297","729.738695573417","948.458649280703","1083.91132572432","1317.31265600935","1508.37096213963","1413.32103124612",".."
China,"CHN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","22.9761329915729","27.9101271418763","28.7089097131815","31.5611222411202","33.9069794578039","37.5611751315805","41.3736197056022","44.728886496649","47.1933952081567",".."
China,"CHN","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","23.76","22.72","22.67","22.41","24.95","23.71","22.14","..","..",".."
China,"CHN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","53.2","54.3","65.35839844","64.080881297515","70.05275998","73.05323517","75.61131603","90.6","92","91.6"
China,"CHN","School enrollment, tertiary (% gross)","SE.TER.ENRR","49.309077375597","51.0678812273407","53.3987984572814","56.6050917923292","61.6124675996947","66.8186077597542","71.5799465086024","74.5933014618366","76.8757843123403",".."
China,"CHN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","2.0595","2.07771","2.10232","2.20144","2.35712","2.38165","2.4945","2.57729","..",".."
China,"CHN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","30.2545232296357","30.9118639785891","31.5481478595353","30.8186302968419","31.2766154241293","30.2190732796596","27.7650612563156","26.5682136542881","26.2777380479223",".."
China,"CHN","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","29368.9159267195","31434.1717019663","33601.3928369762","35777.2153203047","37511.3571806438","39480.6030794518","41490.2318856884","43341.4185386626","45841.7963646181",".."
Colombia,"COL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2.08738250162794","1.35936086788746","2.56432428277704","3.18685539245533","-7.18591413760859","10.8011981904878","7.32827729427979","0.712380031974334","1.5983315366523",".."
Colombia,"COL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","7.51346024627674","4.3143132569501","3.24056932930569","3.52301932741446","2.52663500084706","3.49505757399448","10.1772313546166","11.7359044948689","6.60908593728228",".."
Colombia,"COL","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","22.1296577145622","21.7227919184852","21.2278710779912","21.269107264817","18.3620756136132","18.9897319714179","19.070491795478","16.5149107450513","16.5945382423245",".."
Colombia,"COL","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","4.90164572903473","4.3931823276543","3.38083573220188","4.33058240931506","2.7588942895314","3.00175693787234","4.97124137726565","4.58478761240549","3.26725954832527",".."
Colombia,"COL","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","47.0541978052352","49.8054213986161","45.8707074728714","46.0415781067709","51.9987790610816","47.9124060650503","44.1883129591758","41.6579211967186","39.5325760607283",".."
Colombia,"COL","Real interest rate (%)","FR.INR.RINR","9.03209505722643","8.13449112757921","7.15306948982847","7.46754725861924","8.24660761552955","1.42458739401644","0.767867660015928","13.1631262778233","9.78943442272303",".."
Colombia,"COL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","36.7213432955425","38.9516295819788","31.0738880030359","40.8753318985173","39.3252642130379","28.4252677989683","19.7934197203512","21.6237934307051","17.3434816885955",".."
Colombia,"COL","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","5.0112589169771","4.44592999701063","4.08811874514016","4.30448774799945","3.69896848857737","2.25024040603104","1.88123805906021","1.11074274624786","1.17820823727721",".."
Colombia,"COL","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","324.953804491264","470.382151008544","659.629839917682","787.409068909514","407.78197162445","646.067207751291","669.643927095364","1109.11166481961","1126.20714719974",".."
Colombia,"COL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","12.4647515240681","13.1537299039926","13.622877883522","13.9253307862459","15.3363074463544","16.4767904492313","17.007465545983","17.0369815251774","17.2244156778185",".."
Colombia,"COL","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","9.21","9.62","9.9","9.91","10.91","9.62","..","..","..",".."
Colombia,"COL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","58.1364935728703","62.2598803162841","64.1263768204459","65.0069007159493","69.79533474","73.02837449","72.79637855","77.33686322","79.34543299",".."
Colombia,"COL","School enrollment, tertiary (% gross)","SE.TER.ENRR","57.1437492370605","58.3960418701172","57.3205413818359","56.6663017272949","55.7331085205078","58.3159217834473","59.2901382446289","..","..",".."
Colombia,"COL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","0.27051","0.26109","0.31233","0.32201","0.2894","..","..","..","..",".."
Colombia,"COL","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","10.1857957756345","8.96236276389192","7.22139251354653","9.04845616228861","9.91355157220335","8.20914960906244","8.40182637186439","8.59989159781141","9.02469704912672",".."
Colombia,"COL","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","36943.6403776327","36903.5625254914","37412.4444096565","38575.7202575428","38004.1223580052","39876.7885971864","41331.834908291","40177.9882764965","40362.5120192748",".."
Comoros,"COM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","3.32039987961315","3.81570211280726","3.64259587408398","1.76070164655727","-0.195577456821965","2.0001921183449","2.60301031927843","2.99521564038136","3.3381010943571",".."
Comoros,"COM","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","0.797517430888487","-0.237362224154613","2.15155084413033","3.58213544469211","0.786641929499151","-0.00441793682346988","12.5320314570998","8.37373955490995","5.05192609588218",".."
Comoros,"COM","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","12.4755919575083","13.3232598136896","14.7594576318137","12.6281735099465","10.956884294986","13.2615764510247","11.9372948701337","11.7309862033894","11.7339416915408",".."
Comoros,"COM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","0.352458395658835","0.363776536091142","0.48130680430061","0.362046315267837","0.318014572633564","0.316353618234776","0.337727307705265","0.403422329791574","0.492716315085539",".."
Comoros,"COM","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","16.1429576955409","16.4592204557401","15.9122728670131","15.5802237466904","15.062938071211","16.3887427830441","17.0621990774365","18.3346696474682","17.1170357642363",".."
Comoros,"COM","Real interest rate (%)","FR.INR.RINR","8.63684255463117","10.0569625042915","9.45357655566528","5.74960926296478","7.28595029147475","9.14944315713446","2.70778302353403","..","..",".."
Comoros,"COM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","..","..","..","..","..","..","..","..","..",".."
Comoros,"COM","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","..","..","..","..","..","..","..","..","..",".."
Comoros,"COM","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","63.3644358340715","5.28632731088494","7.77615054627458","7.62797840773579","9.97303540552232","18.3335085201925","26.3729519005308","18.8149630697553","16.1545668960615",".."
Comoros,"COM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","0.220292527984836","0.217268052477371","0.198421441439106","0.162475940084772","0.148099575772006","0.150456993255713","0.219375008990779","0.387941019794517","..",".."
Comoros,"COM","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","1.84","1.8","1.88","1.18","2","3.01","..","..","..",".."
Comoros,"COM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","7.938300133","8.478199959","..","16.38380051","22.42040062","30.68120003","31.37409973","31.92749977","32.51750183",".."
Comoros,"COM","School enrollment, tertiary (% gross)","SE.TER.ENRR","..","18.8190281456697","..","..","..","..","..","..","..",".."
Comoros,"COM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","..","..","..","..","..","..","..","..","..",".."
Comoros,"COM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","0.230530375770608","27.3981291524228","0.172607880378736","3.03044600733887","0.574929085819981","0.206883909574449","0.307330846524193","3.13907204820087","..",".."
Comoros,"COM","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","12101.1008874528","11854.4544926302","11603.7416218137","11174.4576484191","10711.4438840008","10325.0961385362","10236.7725239683","10293.7756716506","10396.0697637574",".."
"Congo, Dem. Rep.","COD","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","0.393832798154563","4.24121047272719","6.07168870646615","0.555384294580819","0.775427992354622","6.42961005647355","9.31116944064918","8.5334898318451","6.12675551779212",".."
"Congo, Dem. Rep.","COD","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2.88585107289988","..","..","..","..","..","..","..","..",".."
"Congo, Dem. Rep.","COD","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","28.2774194617476","27.5291187187835","28.6711519339602","22.2993438450818","21.8454079734967","32.558394122872","36.6831545427326","34.0755549341194","32.5422682705268",".."
"Congo, Dem. Rep.","COD","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","2.41546438746157","2.79181852942997","3.01664160584951","2.88391132652101","3.20844071096691","2.84027556004194","2.00131622839817","3.40082269757578","4.10789956662809",".."
"Congo, Dem. Rep.","COD","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","7.1121281512558","5.53598634132898","5.91738564865962","6.63540522970595","7.77351785936603","6.76403632346416","8.54046311411873","11.2863136949008","..",".."
"Congo, Dem. Rep.","COD","Real interest rate (%)","FR.INR.RINR","14.0221262627849","-10.7984290445672","-3.92075875738656","24.9897727890946","13.3627121400414","-3.52629476314924","..","..","..",".."
"Congo, Dem. Rep.","COD","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","..","..","..","..","..","..","..","..","..",".."
"Congo, Dem. Rep.","COD","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","..","..","..","..","..","..","..","..","..",".."
"Congo, Dem. Rep.","COD","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","0.5955471061979","2.38851497273912","2.63194004276225","2.8295560839641","3.59412446284247","4.70000019768241","5.95720763919494","8.82883424668128","9.66358065038185",".."
"Congo, Dem. Rep.","COD","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","0.0011910942123958","0.00114832450612458","0.0051306172985492","0.012802934372309","0.0322950314052512","0.0312660957356555","0.0322275167366284","0.0219936280960956","0.0320289131404702",".."
"Congo, Dem. Rep.","COD","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","2.01","2.23","1.79","2.11","1.99","2.4","..","..","..",".."
"Congo, Dem. Rep.","COD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","10.1","..","11.69999981","13.02970028","14.51049995","16.1595993","17.99620056","18.96789932","19.67350006",".."
"Congo, Dem. Rep.","COD","School enrollment, tertiary (% gross)","SE.TER.ENRR","5.9003701210022","..","..","..","6.37987995147705","..","..","..","..",".."
"Congo, Dem. Rep.","COD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","..","..","..","..","..","..","..","..","..",".."
"Congo, Dem. Rep.","COD","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","0.310225164953757","0.18434368848256","0.246252589446654","0.782215715734939","0.506820617005321","0.0782346689876282","0.723158681595087","0.199611665225369","..",".."
"Congo, Dem. Rep.","COD","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","4136.28680166316","4170.70756694107","4298.48712497744","4209.39366167638","4201.78726800031","4317.43026021784","4483.15260988407","4701.6239708407","4822.00315446869",".."
"Congo, Rep.","COG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","-8.68524343913786","-5.59477371915547","-2.30431780125842","1.12447391976529","-6.26777227963225","1.01507036990908","1.47535613247133","1.90686426346754","2.57966943921721",".."
"Congo, Rep.","COG","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","3.19056179723773","0.450063823285546","1.15277896375523","2.20607305781525","1.79537147083107","1.7156427545126","3.04344334698477","4.30174563591016","3.09143630919166",".."
"Congo, Rep.","COG","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","77.8214898988402","36.6644580240522","26.345781930627","26.1155301471499","23.2557304593578","22.1386763650518","20.6905597045862","24.9045198099403","26.5393398661499",".."
"Congo, Rep.","COG","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","0.46296936341342","37.3227748739474","29.2086100198947","-10.214754646531","-17.2921171034228","-2.15982873741865","3.36508336137956","4.0889721782705","3.83980276481754",".."
"Congo, Rep.","COG","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","17.9395649927598","15.7845144454442","13.0035781117488","12.6399762805673","15.5564368746607","13.902630970771","12.7664269281269","13.7900478506587","..",".."
"Congo, Rep.","COG","Real interest rate (%)","FR.INR.RINR","..","..","..","..","..","..","..","..","..",".."
"Congo, Rep.","COG","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","..","..","..","..","..","..","..","..","..",".."
"Congo, Rep.","COG","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","..","..","..","..","..","..","..","..","..",".."
"Congo, Rep.","COG","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","4.40399070489892","4.48513374388503","5.83609544788203","5.87537684756121","7.99611875348852","10.1829831150865","11.7645031469217","18.5997313551845","16.5799220933146",".."
"Congo, Rep.","COG","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","..","..","..","..","..","0.256899692355108","0.435883126454822","1.26798412068153","..",".."
"Congo, Rep.","COG","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","0.57","1.47","1.37","2.25","2.63","1.55","..","..","..",".."
"Congo, Rep.","COG","Individuals using the Internet (% of population)","IT.NET.USER.ZS","8.121899605","8.649999619","11.8071003","16.11639977","21.99850082","30.02739906","40.98669815","43.15039825","47.25159836",".."
"Congo, Rep.","COG","School enrollment, tertiary (% gross)","SE.TER.ENRR","..","12.1461896896362","..","..","..","..","..","10.3812103271484","..",".."
"Congo, Rep.","COG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","..","..","..","..","..","..","0.38339","..","..",".."
"Congo, Rep.","COG","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","1.15950410511852","2.00657411112222","2.52474361763104","6.34219069474197","4.54987327780387","6.53711247460385","4.32722654163177","3.15972234574724","..",".."
"Congo, Rep.","COG","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","25424.1927167189","23566.2991831936","22486.3883836695","22069.2879812779","21607.6987225482","20957.553893758","19464.936072741","19202.4014720953","19097.9950548019",".."
Costa Rica,"CRI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","4.20432325175899","4.1576989627609","2.6159044043379","2.41751181762513","-4.27335432161462","7.93576224743147","4.55149177958398","5.11192183224598","4.32122429646145",".."
Costa Rica,"CRI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","-0.0174788505908217","1.62590692991731","2.2211146152658","2.09604635327807","0.724911478131375","1.72647755109241","8.27477490232654","0.525193508693455","-0.412853001047069",".."
Costa Rica,"CRI","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","18.8245430063268","18.1777606896189","18.2028667597056","16.2541664771702","16.1681534980596","16.8662904144554","16.9503668523823","16.1793973267178","15.8255239777781",".."
Costa Rica,"CRI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","4.45296211770326","4.83327522078441","4.829438721344","4.22094016659811","3.37043523313038","5.53072986406838","5.4175310653788","5.4191807109794","5.55680052586902",".."
Costa Rica,"CRI","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","58.638053772552","59.6859060134447","60.304459465327","56.1781065050745","60.1355330868076","56.589569581111","52.6621990605343","51.1196932765603","51.961123719959",".."
Costa Rica,"CRI","Real interest rate (%)","FR.INR.RINR","9.49388346148549","8.26983032730677","8.73920721920776","6.02471556816459","5.82052018289417","3.06530709358031","1.01661806501086","9.19254167495133","7.28433911155081",".."
Costa Rica,"CRI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","4.95827999336993","4.9751433972405","3.84670562842237","3.4421455821892","3.04713741373833","3.14199075969613","3.22348803495399","..","..",".."
Costa Rica,"CRI","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","0.0611075976974374","0.0914963962272671","0.0740626046186638","0.0568167083717612","0.0485290545779668","0.0497377448217014","0.0631249437774248","..","..",".."
Costa Rica,"CRI","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","493.117112437687","1170.11864217389","1216.05916151016","1322.91826889324","1335.23494732158","1720.95269791154","1892.8462847062","1956.70376699752","1999.84015314109",".."
Costa Rica,"CRI","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","13.131030668186","15.1437857826005","16.8377298238862","18.0962978090241","19.7191477697087","20.9242986347003","21.7575979999075","22.5231293549635","23.287699004466",".."
Costa Rica,"CRI","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","7.2","7.48","7.64","7.53","8.1","7.11","..","..","..",".."
Costa Rica,"CRI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","65.8804491942718","71.5816646195022","73.4797284369906","81.2025964435269","80.53018608","82.74901607","82.59801121","85.39514799","87.17019653",".."
Costa Rica,"CRI","School enrollment, tertiary (% gross)","SE.TER.ENRR","51.6516418457031","54.4492301940918","52.6140899658203","55.0202903747559","..","..","..","..","..",".."
Costa Rica,"CRI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","0.44335","0.42587","0.37144","..","0.33002","0.27385","0.33789","0.33738","..",".."
Costa Rica,"CRI","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","18.4424705219172","18.4952181840988","18.4668840173132","17.5649349958823","15.681961032421","16.9670005542705","21.9748960011818","24.177789153066","22.8587994049653",".."
Costa Rica,"CRI","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","51317.4677570728","52358.3007401609","51737.9712455385","51683.9007198684","55308.7730275096","57095.781989617","56811.3963511751","61814.243311733","61875.0231438471",".."
Cote d'Ivoire,"CIV","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","7.17275963956332","7.41076242592504","4.84314605889178","6.72137167584978","0.699728593494228","7.06332910205232","6.39988362720531","6.60000045223954","6.01953461940062",".."
Cote d'Ivoire,"CIV","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","0.723178457513308","0.685881065304603","0.401297817263547","0.79085551205366","2.41252617189052","4.15919657911797","5.23352856100842","4.36972254867474","3.45053028131018",".."
Cote d'Ivoire,"CIV","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","23.2965012963668","21.9109187509615","22.4665503582512","22.1766481096146","20.344763141247","21.0571796036942","22.2895218676818","20.602742584353","19.7219893709546",".."
Cote d'Ivoire,"CIV","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","1.19375800859004","1.85673486381973","1.05998699614336","1.40583048179048","1.13111245703154","1.91282655892028","2.2547265327193","3.07641433618414","3.58346670744132",".."
Cote d'Ivoire,"CIV","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","..","..","..","..","..","..","..","..","..",".."
Cote d'Ivoire,"CIV","Real interest rate (%)","FR.INR.RINR","6.55213666931005","..","..","..","..","..","..","..","..",".."
Cote d'Ivoire,"CIV","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","25.5406546882353","23.7766952486201","14.4445573479576","13.4146102809389","11.6319843905098","..","..","..","..",".."
Cote d'Ivoire,"CIV","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","..","..","..","0.249723039539215","0.268294083446005","..","..","..","..",".."
Cote d'Ivoire,"CIV","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","5.54071938160954","7.93016309352969","10.6320332310753","40.612905135454","51.6332981721985","56.4444973464001","65.8331919175396","63.4352162159023","60.7498599465213",".."
Cote d'Ivoire,"CIV","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","0.524752298099937","0.534257331996876","0.640536308885034","0.768711846259475","0.903911262107671","1.13037781443128","1.25179133069312","1.36336622359986","1.60153227430253",".."
Cote d'Ivoire,"CIV","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","4.16","3.12","3.19","3.47","2.77","..","..","..","..",".."
Cote d'Ivoire,"CIV","Individuals using the Internet (% of population)","IT.NET.USER.ZS","41.2078149304414","43.8399208514876","37.5465361301281","36.2889545655205","36.01660156","35.95069885","38.41328122","40.65284979","41.43219902",".."
Cote d'Ivoire,"CIV","School enrollment, tertiary (% gross)","SE.TER.ENRR","8.89557845705252","9.52488768872621","..","10.3256981639741","10.2664091345849","10.7725833415282","11.1134926507622","11.5724272130065","12.3354902267456",".."
Cote d'Ivoire,"CIV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","0.06975","..","..","..","..","..","..","..","..",".."
Cote d'Ivoire,"CIV","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","8.59367223098391","7.01554066796367","6.55999280073843","11.2315188507649","5.11294024947147","3.86336645370502","3.55657032872416","4.41310726011773","5.25759412069948",".."
Cote d'Ivoire,"CIV","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","14077.1274275355","15083.6351340213","15487.8189080678","16182.2996411821","15835.3594569968","16154.729364062","16390.3109715642","16924.8539357154","17398.987858472",".."
Croatia,"HRV","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","3.46646114288178","3.28396321643012","2.91107593407843","3.10152683894853","-8.31086401501189","12.6322190351024","7.29445343642668","3.76164540703459","3.82688702890739",".."
Croatia,"HRV","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","-1.12500000000002","1.12937210282347","1.50012501041756","0.771820346498019","0.154811374562106","2.55450699642041","10.7805806758686","7.9412817758683","2.97200477643618",".."
Croatia,"HRV","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","19.5583172462549","19.4723152178163","19.9769644572898","21.9107647969988","22.3539106538489","20.9487974846062","21.66300488516","24.7461300792411","25.2027496420771",".."
Croatia,"HRV","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","2.99037748818897","3.24019258507582","2.66912322417943","6.47286243805983","2.53925892567448","7.42754516764421","5.51626974323097","3.90300483680134","4.87780112464328",".."
Croatia,"HRV","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","58.9918174775171","55.9835191050696","54.2738253140054","52.9254641849064","59.1478598534047","52.8751591525322","50.5435072421278","46.4398333335074","46.8609410119769",".."
Croatia,"HRV","Real interest rate (%)","FR.INR.RINR","..","..","..","..","..","..","..","..","..",".."
Croatia,"HRV","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","38.329603534201","40.5191750073822","33.4585117412344","36.5372669414508","38.3541235478542","30.4100300769825","27.1579225957704","29.6109319931274","29.9157239325906",".."
Croatia,"HRV","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","0.603543570107596","0.769474464879452","0.400905331453449","0.534451803609719","0.64332471797281","0.379595683973992","0.342207839637553","0.345801956915273","0.3045368855055",".."
Croatia,"HRV","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","1752.91773510075","14908.4217451991","20040.4886211932","23423.1109107989","23114.2663416284","25479.3720309535","29826.9470627582","29421.5643448716","29458.6415601883",".."
Croatia,"HRV","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","25.2341141328155","26.865096097274","28.0156020023514","28.9682951804841","26.0744550144438","26.7157501000099","27.6606739600213","28.4709561519529","29.5997367962687",".."
Croatia,"HRV","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","5.05","5.03","4.81","4.89","5.23","4.69","3.55","..","..",".."
